Client Order ID,Instrument,Side,Quantity,Price
u061913,Orchid,1,70,146.87
u061914,Tulip,2,160,55.36
u061915,Lavender,1,70,60.7
u061916,Lotus,2,900,14.61
u061917,Orchid,2,880,100.63
u061918,Tulip,2,910,13.33
u061919,Orchid,1,870,131.74
u061920,Orchid,1,720,92.08
u061921,Lotus,2,580,18.47
u061922,Lavender,1,40,133.06
u061923,Tulip,2,490,111.15
u061924,Rose,1,490,103.76
u061925,Rose,2,880,129.64
u061926,Orchid,2,710,15.96
u061927,Rose,2,690,111.34
u061928,Tulip,2,920,91.38
u061929,Orchid,2,260,136.68
u061930,Orchid,1,820,52.86
u061931,Lotus,2,480,74.95
u061932,Orchid,1,270,90.53
u061933,Lavender,1,200,41.69
u061934,Tulip,1,360,81.07
u061935,Orchid,2,850,17.75
u061936,Rose,1,580,125.62
u061937,Orchid,1,420,90.91
u061938,Tulip,1,60,32.17
u061939,Orchid,2,370,10.89
u061940,Lavender,2,210,18.2
u061941,Lotus,1,690,128.15
u061942,Orchid,2,160,10.83
u061943,Lavender,1,610,36.88
u061944,Orchid,1,430,142.59
u061945,Orchid,1,670,86.94
u061946,Lavender,2,900,136.42
u061947,Rose,1,190,142.33
u061948,Lavender,1,640,112.01
u061949,Orchid,2,940,88.54
u061950,Lotus,2,610,130.0
u061951,Orchid,2,880,21.8
u061952,Orchid,2,140,93.53
u061953,Lotus,2,410,129.79
u061954,Lotus,2,970,82.26
u061955,Tulip,1,80,21.6
u061956,Tulip,2,880,145.21
u061957,Rose,2,310,79.39
u061958,Tulip,1,840,87.89
u061959,Tulip,1,120,39.93
u061960,Rose,2,610,92.69
u061961,Lavender,1,990,62.66
u061962,Orchid,1,210,79.53
u061963,Rose,1,420,71.04
u061964,Orchid,2,800,48.57
u061965,Orchid,2,220,119.94
u061966,Lotus,1,280,95.97
u061967,Orchid,2,90,83.05
u061968,Orchid,1,510,64.98
u061969,Lotus,2,150,38.72
u061970,Rose,2,1000,88.17
u061971,Rose,1,640,88.67
u061972,Lotus,1,680,25.95
u061973,Lotus,1,550,47.89
u061974,Lavender,1,860,32.52
u061975,Rose,1,360,110.29
u061976,Orchid,1,240,56.68
u061977,Rose,1,420,29.02
u061978,Rose,1,880,12.42
u061979,Rose,2,700,40.86
u061980,Orchid,1,230,61.22
u061981,Tulip,1,630,32.49
u061982,Tulip,2,790,19.6
u061983,Orchid,2,610,127.65
u061984,Lavender,1,990,88.61
u061985,Rose,1,990,23.84
u061986,Lavender,2,580,113.17
u061987,Tulip,2,410,110.78
u061988,Lotus,1,150,74.41
u061989,Tulip,1,330,71.69
u061990,Orchid,2,790,96.33
u061991,Rose,1,530,87.08
u061992,Lotus,2,110,96.44
u061993,Lavender,2,850,117.08
u061994,Rose,2,20,95.84
u061995,Orchid,2,820,19.71
u061996,Rose,2,30,40.54
u061997,Lotus,2,600,140.51
u061998,Lavender,2,700,116.99
u061999,Lotus,2,890,16.16
u062000,Rose,1,950,91.64
u062001,Lavender,2,940,66.64
u062002,Orchid,2,820,10.39
u062003,Lotus,2,760,34.03
u062004,Rose,2,620,131.17
u062005,Rose,1,240,70.78
u062006,Tulip,1,400,93.26
u062007,Orchid,2,470,72.37
u062008,Tulip,2,790,113.22
u062009,Rose,2,340,92.23
u062010,Lotus,1,340,119.41
u062011,Tulip,2,920,127.68
u062012,Lavender,1,580,74.13
u062013,Tulip,2,460,65.61
u062014,Orchid,2,450,19.57
u062015,Orchid,2,540,29.17
u062016,Rose,1,550,106.29
u062017,Lotus,2,970,147.56
u062018,Lotus,2,10,10.55
u062019,Lotus,2,970,101.58
u062020,Rose,2,340,74.39
u062021,Tulip,2,600,79.15
u062022,Rose,2,20,18.04
u062023,Rose,1,70,39.46
u062024,Lotus,1,310,132.18
u062025,Tulip,2,130,33.85
u062026,Lotus,2,610,61.83
u062027,Lavender,2,520,92.95
u062028,Tulip,2,520,136.03
u062029,Tulip,2,230,60.3
u062030,Lotus,1,150,62.77
u062031,Lavender,2,770,49.16
u062032,Lotus,2,730,146.0
u062033,Rose,1,600,54.81
u062034,Orchid,2,700,76.25
u062035,Tulip,2,180,131.94
u062036,Orchid,1,640,110.22
u062037,Orchid,1,980,136.47
u062038,Rose,1,190,58.96
u062039,Rose,1,500,97.94
u062040,Orchid,2,270,23.1
u062041,Rose,2,980,114.04
u062042,Orchid,1,760,117.07
u062043,Lavender,2,960,111.67
u062044,Orchid,2,110,22.4
u062045,Orchid,2,300,89.51
u062046,Lotus,2,360,25.74
u062047,Tulip,2,650,110.94
u062048,Orchid,1,180,116.41
u062049,Tulip,2,710,65.09
u062050,Rose,1,1000,90.21
u062051,Lavender,2,210,37.2
u062052,Lavender,1,780,85.78
u062053,Tulip,2,30,27.29
u062054,Lotus,2,240,82.53
u062055,Orchid,2,190,127.83
u062056,Orchid,2,230,99.86
u062057,Lavender,2,860,58.92
u062058,Tulip,2,900,85.18
u062059,Tulip,2,630,149.99
u062060,Orchid,2,740,104.32
u062061,Lotus,2,670,52.04
u062062,Lotus,1,850,37.01
u062063,Orchid,1,900,57.28
u062064,Rose,1,90,121.81
u062065,Orchid,1,680,55.8
u062066,Lotus,2,20,26.32
u062067,Tulip,2,260,142.01
u062068,Lotus,1,190,145.51
u062069,Orchid,2,710,33.22
u062070,Tulip,1,800,143.87
u062071,Orchid,1,550,16.94
u062072,Lavender,1,100,125.19
u062073,Rose,1,410,38.46
u062074,Lavender,1,270,66.04
u062075,Rose,1,680,109.66
u062076,Tulip,2,370,118.94
u062077,Rose,2,300,26.22
u062078,Orchid,1,310,123.81
u062079,Lavender,1,530,138.35
u062080,Lotus,2,150,21.53
u062081,Lavender,2,420,38.63
u062082,Orchid,1,870,64.5
u062083,Rose,1,380,83.45
u062084,Rose,1,380,64.13
u062085,Tulip,2,440,132.65
u062086,Lavender,2,750,87.12
u062087,Lavender,1,190,140.22
u062088,Lotus,2,100,49.1
u062089,Tulip,2,820,137.97
u062090,Lotus,1,360,95.53
u062091,Lavender,2,240,33.87
u062092,Rose,2,520,112.94
u062093,Rose,1,910,133.41
u062094,Orchid,1,210,61.08
u062095,Orchid,2,700,66.88
u062096,Rose,2,540,19.91
u062097,Lotus,1,500,140.31
u062098,Tulip,2,630,36.69
u062099,Orchid,2,870,12.44
u062100,Orchid,2,50,73.72
u062101,Lotus,1,760,119.72
u062102,Lotus,2,890,75.33
u062103,Orchid,2,580,137.97
u062104,Rose,2,500,114.38
u062105,Tulip,2,730,59.1
u062106,Lotus,1,740,76.9
u062107,Rose,1,90,29.14
u062108,Lavender,2,370,92.1
u062109,Tulip,2,640,82.67
u062110,Tulip,1,450,59.62
u062111,Lotus,1,810,138.47
u062112,Lotus,1,240,28.52
u062113,Lavender,1,320,19.47
u062114,Rose,2,960,13.19
u062115,Orchid,2,700,115.83
u062116,Lotus,2,450,65.95
u062117,Tulip,1,570,39.8
u062118,Rose,2,400,81.12
u062119,Orchid,1,100,132.86
u062120,Tulip,2,460,129.83
u062121,Lavender,2,190,55.1
u062122,Lotus,1,730,21.22
u062123,Lotus,1,610,50.14
u062124,Lavender,1,750,70.56
u062125,Orchid,2,840,14.0
u062126,Rose,1,460,135.69
u062127,Tulip,1,490,100.44
u062128,Lotus,1,740,66.72
u062129,Orchid,2,840,77.26
u062130,Lavender,1,70,69.78
u062131,Rose,1,50,26.58
u062132,Rose,1,400,78.62
u062133,Tulip,2,340,36.98
u062134,Orchid,2,880,84.4
u062135,Orchid,2,680,59.41
u062136,Orchid,2,500,146.8
u062137,Tulip,2,510,117.46
u062138,Rose,1,550,109.72
u062139,Tulip,2,710,82.81
u062140,Tulip,1,390,30.31
u062141,Lavender,2,250,70.66
u062142,Lotus,1,510,43.5
u062143,Lotus,2,950,20.85
u062144,Orchid,1,900,66.0
u062145,Rose,1,870,64.29
u062146,Tulip,1,360,118.66
u062147,Orchid,2,670,120.18
u062148,Tulip,1,490,84.56
u062149,Lavender,2,750,64.82
u062150,Tulip,2,510,98.91
u062151,Rose,2,780,99.14
u062152,Tulip,1,240,122.31
u062153,Lavender,1,720,84.67
u062154,Lotus,1,20,95.04
u062155,Lotus,2,840,93.29
u062156,Lotus,2,670,25.78
u062157,Rose,1,400,144.66
u062158,Lotus,2,890,26.55
u062159,Lavender,1,50,94.49
u062160,Orchid,1,550,127.95
u062161,Lotus,1,420,67.63
u062162,Orchid,1,510,33.24
u062163,Rose,2,440,13.74
u062164,Tulip,1,660,84.45
u062165,Tulip,2,610,26.43
u062166,Orchid,2,790,138.0
u062167,Rose,1,340,19.04
u062168,Tulip,1,800,41.82
u062169,Lotus,1,30,31.86
u062170,Lotus,2,700,88.69
u062171,Lotus,1,950,40.36
u062172,Tulip,2,740,26.73
u062173,Lotus,2,800,21.05
u062174,Orchid,2,400,18.26
u062175,Tulip,1,440,129.34
u062176,Lotus,1,920,98.54
u062177,Lavender,2,760,120.68
u062178,Rose,1,700,37.66
u062179,Rose,2,860,143.92
u062180,Rose,2,890,140.85
u062181,Lotus,1,60,97.72
u062182,Rose,2,180,95.61
u062183,Lavender,1,460,58.2
u062184,Lotus,2,340,18.72
u062185,Tulip,1,370,96.13
u062186,Rose,2,690,81.79
u062187,Lavender,2,10,110.39
u062188,Orchid,2,860,13.07
u062189,Rose,2,850,95.94
u062190,Rose,1,510,91.0
u062191,Rose,1,970,19.47
u062192,Lavender,2,140,65.75
u062193,Rose,2,40,40.09
u062194,Rose,2,800,43.28
u062195,Tulip,1,230,142.8
u062196,Lavender,1,660,126.22
u062197,Rose,1,800,100.86
u062198,Orchid,1,670,122.35
u062199,Tulip,2,160,133.18
u062200,Lotus,1,150,62.09
u062201,Orchid,2,710,71.79
u062202,Tulip,2,40,40.55
u062203,Orchid,2,790,26.83
u062204,Lotus,1,220,121.06
u062205,Orchid,1,560,103.18
u062206,Rose,1,340,50.25
u062207,Rose,1,40,108.24
u062208,Tulip,2,870,41.31
u062209,Orchid,2,510,115.74
u062210,Lotus,2,590,40.26
u062211,Tulip,1,490,91.57
u062212,Orchid,2,550,26.41
u062213,Lotus,1,610,44.3
u062214,Lavender,1,80,70.84
u062215,Tulip,2,900,109.11
u062216,Orchid,1,810,10.19
u062217,Rose,2,820,142.88
u062218,Orchid,1,310,130.05
u062219,Orchid,2,40,84.48
u062220,Rose,1,940,43.32
u062221,Orchid,1,250,106.57
u062222,Rose,2,670,107.14
u062223,Lotus,1,670,105.75
u062224,Orchid,2,670,29.92
u062225,Tulip,2,510,59.59
u062226,Lavender,1,60,88.56
u062227,Lavender,1,660,89.29
u062228,Tulip,1,410,114.67
u062229,Rose,2,640,58.8
u062230,Orchid,1,310,16.17
u062231,Rose,2,910,98.58
u062232,Lotus,1,440,121.71
u062233,Lotus,1,920,21.48
u062234,Rose,1,510,137.62
u062235,Lavender,1,860,109.89
u062236,Lavender,1,120,49.02
u062237,Lavender,1,900,17.47
u062238,Orchid,2,20,109.09
u062239,Tulip,2,450,131.85
u062240,Orchid,2,260,85.03
u062241,Tulip,1,530,64.17
u062242,Orchid,1,310,63.25
u062243,Lavender,2,50,127.41
u062244,Orchid,1,810,90.11
u062245,Lavender,2,520,19.62
u062246,Lavender,1,910,61.93
u062247,Orchid,1,820,97.9
u062248,Tulip,1,550,118.83
u062249,Rose,2,440,102.53
u062250,Tulip,1,680,104.92
u062251,Rose,1,690,139.45
u062252,Rose,1,670,80.46
u062253,Tulip,1,320,46.75
u062254,Lavender,2,150,126.91
u062255,Tulip,2,280,104.18
u062256,Lavender,1,560,23.89
u062257,Tulip,2,150,123.34
u062258,Orchid,1,520,11.24
u062259,Lotus,1,280,33.84
u062260,Tulip,2,300,15.91
u062261,Tulip,1,340,13.58
u062262,Lotus,1,50,58.33
u062263,Lotus,1,150,18.25
u062264,Tulip,1,300,116.87
u062265,Rose,2,480,50.75
u062266,Orchid,1,90,49.17
u062267,Lavender,1,470,28.93
u062268,Orchid,1,390,19.54
u062269,Rose,1,130,132.02
u062270,Orchid,2,100,98.86
u062271,Lavender,2,140,92.9
u062272,Rose,1,500,124.18
u062273,Lotus,2,390,121.17
u062274,Rose,2,430,49.67
u062275,Orchid,1,160,92.94
u062276,Lavender,2,170,43.84
u062277,Tulip,1,190,86.73
u062278,Rose,2,70,29.67
u062279,Rose,1,450,126.25
u062280,Lavender,2,960,67.63
u062281,Rose,1,490,61.21
u062282,Lotus,2,110,142.34
u062283,Tulip,1,890,19.72
u062284,Lavender,1,180,36.84
u062285,Lavender,2,480,94.92
u062286,Orchid,1,510,45.43
u062287,Rose,1,390,14.28
u062288,Rose,2,150,144.81
u062289,Tulip,1,670,113.34
u062290,Orchid,2,180,114.31
u062291,Lotus,1,900,97.28
u062292,Orchid,1,710,48.51
u062293,Orchid,2,390,50.21
u062294,Tulip,2,120,41.09
u062295,Lotus,2,660,16.93
u062296,Tulip,2,110,109.62
u062297,Tulip,2,370,94.63
u062298,Lotus,1,750,33.72
u062299,Rose,2,670,60.04
u062300,Lavender,2,370,107.86
u062301,Tulip,2,320,64.27
u062302,Tulip,1,770,114.61
u062303,Rose,1,880,57.69
u062304,Lavender,2,980,124.85
u062305,Lavender,2,390,31.88
u062306,Rose,1,640,79.47
u062307,Lotus,1,510,109.84
u062308,Lotus,1,240,91.94
u062309,Lavender,2,350,139.92
u062310,Lavender,2,480,105.71
u062311,Lotus,1,340,58.55
u062312,Orchid,2,330,125.74
u062313,Rose,2,610,122.17
u062314,Lotus,1,540,129.36
u062315,Rose,1,710,47.81
u062316,Tulip,1,510,96.3
u062317,Rose,1,110,111.28
u062318,Lotus,1,810,77.14
u062319,Rose,2,480,63.5
u062320,Tulip,2,320,130.5
u062321,Orchid,2,90,35.2
u062322,Orchid,1,830,107.37
u062323,Lavender,1,560,32.18
u062324,Tulip,1,450,142.66
u062325,Lotus,1,480,140.87
u062326,Rose,2,340,53.67
u062327,Lavender,1,460,50.21
u062328,Lotus,2,930,60.16
u062329,Lavender,2,260,102.0
u062330,Orchid,2,620,113.23
u062331,Lotus,1,850,143.46
u062332,Lotus,1,550,56.59
u062333,Lavender,1,450,145.94
u062334,Orchid,1,540,55.96
u062335,Tulip,2,490,109.23
u062336,Tulip,1,770,21.52
u062337,Lotus,1,140,145.72
u062338,Lavender,1,950,109.53
u062339,Lotus,2,310,135.12
u062340,Rose,2,200,126.23
u062341,Orchid,1,380,50.03
u062342,Rose,1,530,104.84
u062343,Tulip,2,530,124.72
u062344,Tulip,2,850,124.38
u062345,Lotus,2,460,52.51
u062346,Lotus,2,590,41.92
u062347,Rose,1,10,84.95
u062348,Orchid,2,330,123.66
u062349,Orchid,2,580,106.37
u062350,Lotus,1,920,48.6
u062351,Lavender,1,770,61.72
u062352,Rose,1,710,83.49
u062353,Lotus,2,640,29.18
u062354,Lotus,1,980,92.54
u062355,Rose,2,700,139.29
u062356,Rose,1,470,118.89
u062357,Lavender,1,410,115.18
u062358,Rose,1,260,144.59
u062359,Rose,2,910,20.67
u062360,Tulip,1,490,121.02
u062361,Lotus,1,1000,109.1
u062362,Rose,1,430,111.24
u062363,Lotus,2,560,114.06
u062364,Orchid,1,670,136.07
u062365,Orchid,2,170,59.01
u062366,Tulip,1,230,118.67
u062367,Lotus,2,950,136.26
u062368,Tulip,1,310,105.05
u062369,Lavender,1,500,21.37
u062370,Rose,1,600,74.06
u062371,Orchid,2,710,107.83
u062372,Lotus,2,310,26.67
u062373,Tulip,2,820,64.28
u062374,Orchid,1,270,22.53
u062375,Rose,2,880,34.79
u062376,Orchid,1,130,94.17
u062377,Rose,2,950,58.63
u062378,Lotus,1,570,77.0
u062379,Orchid,1,870,121.07
u062380,Orchid,1,860,17.9
u062381,Lavender,2,230,25.51
u062382,Rose,1,370,144.61
u062383,Rose,1,350,97.95
u062384,Lotus,2,300,116.34
u062385,Rose,2,280,70.71
u062386,Rose,2,480,99.36
u062387,Tulip,2,350,89.33
u062388,Lotus,2,880,102.22
u062389,Lotus,1,170,90.34
u062390,Tulip,2,620,121.02
u062391,Orchid,1,80,38.73
u062392,Lotus,2,730,137.16
u062393,Orchid,1,430,140.19
u062394,Lavender,1,860,98.3
u062395,Tulip,2,60,137.81
u062396,Tulip,1,540,20.53
u062397,Rose,1,400,132.23
u062398,Tulip,1,650,46.55
u062399,Lotus,2,420,143.06
u062400,Rose,2,440,12.27
u062401,Tulip,2,30,61.68
u062402,Lotus,2,80,16.9
u062403,Lavender,1,860,139.48
u062404,Orchid,1,870,112.36
u062405,Rose,2,570,44.37
u062406,Rose,2,760,34.58
u062407,Lotus,2,230,131.8
u062408,Tulip,1,500,102.43
u062409,Rose,1,870,26.7
u062410,Tulip,2,210,126.82
u062411,Rose,2,840,40.1
u062412,Lavender,2,1000,62.92
u062413,Orchid,2,920,124.21
u062414,Tulip,2,980,112.24
u062415,Tulip,1,550,139.61
u062416,Tulip,2,390,144.52
u062417,Lavender,2,190,50.9
u062418,Rose,1,720,39.83
u062419,Lotus,1,530,10.57
u062420,Lavender,2,10,112.4
u062421,Lotus,1,570,33.97
u062422,Rose,2,570,115.26
u062423,Rose,2,440,102.83
u062424,Orchid,1,530,66.48
u062425,Tulip,1,620,34.8
u062426,Lotus,2,210,76.44
u062427,Tulip,1,900,148.7
u062428,Lotus,1,20,105.15
u062429,Tulip,1,290,149.9
u062430,Rose,1,650,25.7
u062431,Tulip,2,800,28.01
u062432,Orchid,1,770,34.57
u062433,Rose,1,780,96.63
u062434,Orchid,2,800,138.62
u062435,Rose,1,90,130.86
u062436,Lavender,1,480,27.28
u062437,Lotus,1,290,38.85
u062438,Lotus,2,730,80.28
u062439,Lavender,1,940,23.13
u062440,Lotus,1,290,39.35
u062441,Rose,2,90,98.39
u062442,Tulip,1,200,15.33
u062443,Tulip,2,660,65.99
u062444,Rose,1,370,100.24
u062445,Lavender,1,260,62.31
u062446,Lotus,1,310,126.93
u062447,Tulip,2,480,22.53
u062448,Orchid,1,940,109.09
u062449,Lotus,1,330,127.89
u062450,Rose,2,690,37.21
u062451,Rose,2,980,78.59
u062452,Rose,2,830,30.08
u062453,Rose,2,980,74.56
u062454,Rose,1,780,46.33
u062455,Tulip,1,180,120.55
u062456,Lavender,1,740,103.36
u062457,Tulip,1,630,90.96
u062458,Lotus,1,90,36.67
u062459,Lotus,2,820,112.54
u062460,Tulip,1,910,133.45
u062461,Orchid,1,560,142.87
u062462,Tulip,2,320,96.56
u062463,Orchid,2,890,138.47
u062464,Tulip,1,710,92.28
u062465,Lotus,1,440,115.18
u062466,Orchid,1,690,75.16
u062467,Rose,1,150,125.22
u062468,Tulip,2,20,80.37
u062469,Rose,1,320,69.79
u062470,Orchid,1,640,36.96
u062471,Tulip,1,390,127.2
u062472,Tulip,2,110,103.49
u062473,Lavender,2,550,40.66
u062474,Lavender,1,840,66.05
u062475,Rose,1,750,78.68
u062476,Lotus,2,780,98.66
u062477,Lotus,1,590,37.93
u062478,Lavender,1,350,37.01
u062479,Tulip,2,30,80.1
u062480,Orchid,1,20,89.85
u062481,Orchid,1,690,91.07
u062482,Orchid,1,540,45.18
u062483,Orchid,1,80,54.02
u062484,Rose,2,640,115.04
u062485,Orchid,1,670,82.04
u062486,Rose,1,100,24.77
u062487,Rose,1,730,68.67
u062488,Tulip,2,720,82.1
u062489,Tulip,2,360,126.21
u062490,Tulip,1,950,36.07
u062491,Lavender,1,100,110.24
u062492,Tulip,1,390,131.11
u062493,Lavender,1,770,88.11
u062494,Rose,1,20,22.71
u062495,Orchid,1,80,55.01
u062496,Tulip,1,760,116.94
u062497,Rose,2,840,12.29
u062498,Rose,2,590,61.49
u062499,Rose,1,900,66.53
u062500,Orchid,2,860,86.32
u062501,Lavender,2,1000,11.02
u062502,Orchid,2,330,81.7
u062503,Lavender,1,750,116.36
u062504,Rose,1,350,15.81
u062505,Rose,2,970,48.13
u062506,Lotus,2,800,28.06
u062507,Lavender,2,10,145.06
u062508,Lavender,2,600,135.85
u062509,Lavender,1,470,85.34
u062510,Lotus,1,780,125.43
u062511,Lotus,2,410,111.17
u062512,Lavender,1,950,142.21
u062513,Lotus,2,450,100.76
u062514,Orchid,2,520,103.53
u062515,Orchid,1,470,112.64
u062516,Lavender,2,790,149.75
u062517,Lavender,1,920,20.69
u062518,Lotus,2,600,50.9
u062519,Rose,2,890,36.52
u062520,Orchid,2,40,66.69
u062521,Rose,2,510,30.77
u062522,Tulip,1,780,129.59
u062523,Lotus,1,850,39.55
u062524,Tulip,2,810,45.47
u062525,Tulip,2,870,20.34
u062526,Orchid,2,440,38.93
u062527,Lavender,1,800,76.93
u062528,Tulip,2,140,67.92
u062529,Rose,2,330,106.06
u062530,Orchid,1,610,128.05
u062531,Lotus,2,860,137.82
u062532,Lavender,1,170,87.51
u062533,Tulip,2,610,70.17
u062534,Rose,1,160,97.97
u062535,Rose,2,420,103.64
u062536,Orchid,1,590,77.11
u062537,Orchid,1,430,112.29
u062538,Orchid,2,110,139.77
u062539,Tulip,2,730,41.79
u062540,Lotus,2,260,132.48
u062541,Tulip,2,520,37.62
u062542,Tulip,1,870,102.39
u062543,Rose,2,420,122.73
u062544,Orchid,1,790,19.52
u062545,Lotus,1,150,148.41
u062546,Lavender,2,630,26.86
u062547,Orchid,1,330,47.54
u062548,Orchid,2,850,105.61
u062549,Orchid,2,890,50.9
u062550,Rose,2,320,109.13
u062551,Lavender,1,60,90.71
u062552,Lotus,2,690,29.55
u062553,Orchid,1,480,56.65
u062554,Lavender,2,160,70.32
u062555,Lotus,1,910,107.82
u062556,Lotus,2,490,42.15
u062557,Lotus,1,510,83.87
u062558,Lavender,1,450,17.61
u062559,Orchid,1,650,81.06
u062560,Rose,1,370,87.75
u062561,Lotus,2,10,143.46
u062562,Lavender,1,680,30.95
u062563,Lotus,2,750,14.46
u062564,Orchid,2,500,149.82
u062565,Lotus,2,600,77.66
u062566,Lotus,1,220,104.71
u062567,Lavender,1,630,120.76
u062568,Orchid,1,60,62.01
u062569,Orchid,2,170,52.01
u062570,Lavender,1,470,93.08
u062571,Rose,2,620,140.2
u062572,Lotus,2,280,118.01
u062573,Lotus,1,40,39.01
u062574,Tulip,1,280,138.94
u062575,Lotus,1,400,94.56
u062576,Tulip,1,780,42.71
u062577,Tulip,2,710,120.03
u062578,Rose,1,870,77.64
u062579,Orchid,1,480,19.96
u062580,Lavender,2,680,72.75
u062581,Orchid,2,420,10.97
u062582,Rose,2,280,117.23
u062583,Lavender,1,460,139.96
u062584,Lavender,2,910,122.08
u062585,Orchid,1,30,85.04
u062586,Rose,2,710,54.43
u062587,Orchid,1,770,136.48
u062588,Lotus,1,290,34.61
u062589,Lavender,1,660,108.56
u062590,Lavender,2,610,41.82
u062591,Lavender,2,110,128.68
u062592,Orchid,2,580,116.72
u062593,Lotus,1,770,63.45
u062594,Lavender,2,740,124.86
u062595,Tulip,2,550,124.38
u062596,Lavender,2,790,46.23
u062597,Tulip,2,130,146.65
u062598,Lotus,1,640,86.89
u062599,Lavender,1,80,111.82
u062600,Lotus,1,720,34.9
u062601,Tulip,1,540,133.29
u062602,Lotus,1,300,124.55
u062603,Lavender,2,430,86.59
u062604,Lavender,2,690,119.39
u062605,Tulip,1,710,74.44
u062606,Orchid,1,890,141.27
u062607,Orchid,1,200,79.75
u062608,Lotus,2,740,114.78
u062609,Lotus,2,620,80.98
u062610,Lavender,2,300,63.68
u062611,Orchid,2,440,24.11
u062612,Tulip,2,610,23.11
u062613,Lotus,2,260,47.33
u062614,Lavender,1,200,63.07
u062615,Lavender,1,250,144.69
u062616,Lavender,1,810,137.78
u062617,Orchid,2,270,115.91
u062618,Orchid,2,190,57.14
u062619,Lavender,2,280,10.62
u062620,Lotus,1,120,21.5
u062621,Lavender,2,220,114.75
u062622,Orchid,1,1000,126.77
u062623,Orchid,1,620,82.48
u062624,Lavender,2,480,47.92
u062625,Lavender,1,100,53.49
u062626,Tulip,2,350,55.5
u062627,Tulip,2,930,100.24
u062628,Tulip,1,40,78.64
u062629,Orchid,2,950,21.06
u062630,Lotus,2,350,136.26
u062631,Orchid,1,610,49.48
u062632,Tulip,1,170,13.42
u062633,Lotus,1,240,121.5
u062634,Rose,1,320,69.82
u062635,Orchid,2,290,122.74
u062636,Orchid,1,700,79.85
u062637,Tulip,1,850,139.19
u062638,Lavender,2,660,97.78
u062639,Tulip,2,690,114.89
u062640,Lotus,2,640,129.27
u062641,Tulip,2,610,74.82
u062642,Rose,1,580,139.38
u062643,Lotus,1,10,133.23
u062644,Lotus,2,430,84.8
u062645,Orchid,1,390,100.8
u062646,Orchid,2,120,66.06
u062647,Lotus,1,930,12.17
u062648,Lotus,2,830,140.81
u062649,Rose,2,230,20.74
u062650,Rose,1,420,147.44
u062651,Lotus,2,600,47.85
u062652,Rose,2,770,77.24
u062653,Lavender,2,720,131.05
u062654,Lotus,2,950,103.34
u062655,Orchid,1,860,31.84
u062656,Lotus,2,410,60.87
u062657,Lavender,1,270,89.85
u062658,Lavender,2,460,79.9
u062659,Tulip,1,10,100.73
u062660,Orchid,1,580,107.77
u062661,Orchid,2,380,111.97
u062662,Lavender,2,600,60.86
u062663,Lavender,1,510,61.0
u062664,Lotus,2,90,34.02
u062665,Tulip,1,770,123.26
u062666,Tulip,1,20,41.72
u062667,Rose,1,930,55.38
u062668,Orchid,1,530,87.44
u062669,Rose,1,230,111.36
u062670,Lavender,2,50,139.3
u062671,Tulip,1,160,111.18
u062672,Lotus,1,230,135.01
u062673,Lotus,2,800,35.37
u062674,Rose,2,480,42.99
u062675,Orchid,1,910,32.44
u062676,Tulip,1,220,75.15
u062677,Lavender,2,180,78.82
u062678,Rose,1,610,122.04
u062679,Rose,1,660,115.03
u062680,Lavender,2,300,97.49
u062681,Tulip,2,390,54.82
u062682,Lavender,1,870,121.06
u062683,Rose,1,880,60.05
u062684,Tulip,1,840,62.42
u062685,Lotus,2,760,49.88
u062686,Lavender,1,710,101.11
u062687,Rose,1,290,65.16
u062688,Tulip,1,330,128.02
u062689,Rose,1,110,116.85
u062690,Lotus,1,620,88.35
u062691,Lavender,2,430,102.29
u062692,Orchid,1,710,24.55
u062693,Lavender,2,810,91.15
u062694,Rose,1,80,85.11
u062695,Lavender,2,10,27.97
u062696,Lavender,1,280,120.16
u062697,Orchid,2,920,88.32
u062698,Orchid,1,770,67.52
u062699,Rose,1,810,44.35
u062700,Lavender,2,740,83.81
u062701,Rose,2,460,77.86
u062702,Tulip,2,390,60.94
u062703,Orchid,1,240,104.16
u062704,Rose,2,750,12.53
u062705,Orchid,1,870,36.84
u062706,Lotus,2,490,121.1
u062707,Rose,1,610,133.07
u062708,Lotus,2,1000,50.93
u062709,Rose,1,20,66.06
u062710,Rose,1,410,80.78
u062711,Orchid,1,710,99.45
u062712,Lavender,2,560,45.86
u062713,Lotus,2,640,38.26
u062714,Rose,1,480,90.87
u062715,Lotus,1,190,36.45
u062716,Orchid,2,490,148.07
u062717,Lavender,1,210,15.35
u062718,Tulip,2,870,35.21
u062719,Lavender,1,660,131.5
u062720,Lavender,2,970,103.36
u062721,Lavender,1,700,134.43
u062722,Rose,1,840,133.14
u062723,Lavender,1,360,56.05
u062724,Rose,1,730,148.35
u062725,Orchid,2,810,57.11
u062726,Tulip,1,480,65.82
u062727,Lavender,2,30,68.07
u062728,Orchid,2,540,142.61
u062729,Lavender,1,680,61.38
u062730,Lotus,1,420,45.9
u062731,Lavender,2,350,14.7
u062732,Rose,2,330,35.74
u062733,Lavender,2,180,119.51
u062734,Orchid,1,200,90.62
u062735,Tulip,1,350,84.63
u062736,Tulip,1,480,138.29
u062737,Orchid,2,720,94.57
u062738,Tulip,2,490,24.33
u062739,Tulip,1,1000,16.47
u062740,Lavender,2,410,130.0
u062741,Rose,2,320,81.45
u062742,Rose,1,880,139.17
u062743,Rose,2,910,135.53
u062744,Orchid,1,90,79.37
